Text,Mood
i was actually feeling a bit shaky by the and just wanted to get inside and sit down,fear
i feel distressed or unit,fear
i said nothing feeling uncertain,fear
i feel even more indecisive about my future,fear
i am feeling quite shaken at the moment,fear
i decide to sit down now cause i was feeling shaky,fear
i feel like my faith has been shaken or discourage i would remember what a brother in christ would say to me remember your roots,fear
i think a great height can protect people that i love because i think a tall person will make people feel frightened and respect lol gt,fear
i feel shy like in crowds and meeting lots of new people at one time,fear
ive given in here and there and fed easton cereal before i really wanted to and started him on pureed foods before i really wanted to because i felt like thats what everyone else wanted me to do and i was just so tired of feeling pressured to feed him real food,fear
i feel doubtful of my judgement of what kind of person he really is,fear
im feeling very vulnerable now,fear
i have to admit i bought this even feeling skeptical about how well it would really work and i was pleasantly surprised,fear
i didnt mind the slight change to my plans that usually leaving me feeling anxious since i always need to be occupied,fear
i feel suspicious,fear
i said in my other post it feels so weird that its a story,fear
ill feel uncomfortable although i always heard people or friends around calling their loved one honey babe my angel darling peaches pickle gt,fear
i feel so helpless all the time and in school even if i did want to change my group of friends i wouldnt be able to,fear
i also am getting the feeling that the relationship between susan and jackson is on very shaky ground right now,fear
i should resign from giving the feeling of being frightened,fear
i feel like the boy next to me is looking over and reading this post and i am feeling uncomfortable,fear
i feel reluctant but that s okay there is phone and email communication,fear
this last august when my parents dropped me off and moved me into college i didnt know anybody here i was and berkeley really scared me,fear
i think mary was feeling frightened angry incredulous,fear
i really want to know like how shes feeling is she frightened can she hear me will she get better,fear
i feel like ive been neurotic for a really long time,fear
i feel that the uncomfortable situations help make you stronger and braver and everyone needs to step outside of their comfort zone every once in awhile,fear
i kept trying to ignore her and kept feeling more and more insecure it kept everything i had to stow my twitchy finger and not push stop on the treadmill after a few minutes,fear
i did waterproof mine but i still feel a little paranoid,fear
i woke up today feeling kind of strange,fear
i feel it would make the kids at school more fearful rather than more comfortable being around my son,fear
im feeling a bit confused at the moment and i think it makes me a bit stupid,fear
i feel like this is a strange apology,fear
i woke up feeling a bit frightened and i felt a heavy fear in the room,fear
i loved that she gave in to what she was feeling even though she was scared of the unknown,fear
i be uncomfortable with a pounding headache just because you feel uncomfortable with me having a small glass of wine every four hours,fear
i understand my dad is worried about his finances but im feel frustration towardsd him as hes been reluctant to seek advice on how to go about the whole thing,fear
i went through a short phase of feeling restless,fear
i have spent most of the semester feeling very timid but i have recently decided that i just dont give a fuck,fear
i woke up still feeling kind of shaken up from all the dream freaking and dream screaming,fear
i feel like no one wants to get to know me or they are afraid to,fear
i night difficult sleep see you around feel shy copy your love letter in a finish,fear
im not feeling shaky or hypoglycemic so maybe the mg will work for me,fear
i personally like it when stocks retrace back to the level because i feel that it has shaken out more of the weaker hands but when a stock only retraced,fear
i do wait a while that doesnt mean that its gonna last i just need to find someone that makes me feel and not doubtful at all but is that even realistic,fear
i feel doubtful of my abilities,fear
i wasnt feeling too alarmed,fear
i feel tortured with this,fear
i cant give up on him but i feel so helpless,fear
i mean those words somehow make me feel intimidated,fear
i didnt feel scared,fear
im finding lambrusco to be a great wine when im feeling indecisive about what im in the mood to drink,fear
im not online for longer period of time even when im not specifically writing is because it feels weird to be sitting at your home office read kitchen table on gchat or facebook or twitter,fear
i went but i did feel shaky,fear
i will admit it will feel strange but on the other hand it is one less thing to be concern about if i have enough trying to make something that everyone really like etc,fear
i say what i feel even if it puts me in a vulnerable position which it almost always does,fear
i suppressed my feelings afraid that if i actually admitted i felt a certain way that it made me a bad horrible person,fear
im extremely grateful that i have people who can do that for me but i feel fairly helpless that i cant go participate in my own move,fear
i feel afraid and worry about what to do if this sort of situation arises at work where i have to be polite and keep a certain customer focused attitude,fear
i remember going to football games and sitting in the sigma nu section with all these girls with deep tans flawless skin and gorgeous straight hair and couldn t help but feel a little insecure about my paleness stress bumps and curly hair,fear
i feel like i do that and at other times i feel like i get more fearful the older i get,fear
i think my mother told me that they feel threatened where they live,fear
ive been feeling really insecure about my life my future my everything,fear
i feel that by not doing anything you would feel distressed,fear
i am feeling really inhibited right now and i don t like it,fear
i would imagine our duros friend is beginning to feel doubtful himself sir lieutenant thrawns cool voice said in a quiet undertone,fear
i gulp it down and i feel a little frantic but it keeps me perky and engaged in class,fear
i realize that i am not qualified to be over opinionated and i feel shy to dispense advice,fear
i do think its good sometimes when youre feeling uncertain to just put the piece aside and come back to it a few days or even weeks later with a fresh unbiased mind,fear
i sit here i am feeling overwhelmed and unable to move unable to make a decision let alone do something useful,fear
i start feeling scared,fear
i find myself feeling agitated because of how what the kids are playing i ask myself did i play this way when i was little,fear
i am feeling uncertain about how quickly i can learn dutch if im speaking and hearing english every day at school,fear
im feeling distressed about a book im currently partway through by will ferguson,fear
i need to do that with him and that i very much need to feel those things but i am terrified what could happen,fear
i feel as though many people lie or are unsure about trust,fear
im feeling sceptical i may call this a stunt to gain votes from the ultra conservative areas of the uk,fear
i cant help but feel fearful of what i am attracting to me,fear
when i come home late at night,fear
i feel like june has been kind of a weird month though i don t really know why,fear
i start thinking here i am doig what i can to be there for his sister whenever she needs me this isnt the only time shes needed last minute babysitting feeling pressured by him because obviously my friend isnt as important i guess and yet he cant take the time to be there for my sister,fear
i feel alarmed her fingers gripping tight i see her pleading eyes so i start to disguise and say that everything s alright,fear
i say something like i feel and i really think about how i m feeling which is usually afraid instead of you did this and that,fear
i was feeling more than a little apprehensive as i was traveling on an emergency issued passport kindly supplied by the british consulate in los angeles a week ago,fear
i feel hesitant cutting my nails at night but i do it anyway,fear
i do when i m feeling a bit weird to reground myself,fear
i feel restless and unable to sleep i am beginning to understand a few things,fear
i cannot eat with you because your presence makes me feel uncomfortable and youre hindering my recovery,fear
im still feeling rather timid so i took it a bit hard,fear
i feel shaken this morning by how ready some people are to kill the innocent whether it be state sponsored genocide in syria a norwegian who was protecting his country from the perceived threat of alien incursion or two men in denver who did it for heaven knows what reason,fear
i tend to let people see the most of because its the one i feel the least self concious about which isnt saying much because im still extremely hesitant to let people see any of my pics ive gotten better though,fear
i cant help but feel a little shaken a little anxious,fear
i feel scared now i know people helped us through the first but what about the second year are they going to acknowledge her this next months like they did the last,fear
i feel a bit shaky and teary but tell myself that i ve had a bit of a fright but i ve been very brave,fear
i feel continuously assaulted by the world but i m so excited for thanksgiving that i don t care much,fear
i feel hesitant to use that word received but that was the very specific sense of it that it came in from the void of wisdom or greater reality at a moment of exceptional access to that place,fear
i really am struggling with feeling vulnerable,fear
ive been feeling really paranoid thinking what if it is growing,fear
i obediently stand up and start cycling feeling my wimpy muscles start to slightly murmur they are not all that happy but they are not unhappy either,fear
i slept horribly and i m feeling doubtful about everything like why can t i manage to figure out how to save more money,fear
i feel strangely hesitant to even talk about this because it feels like i am bragging or something but few things satisfy and nourish me more than intimacy,fear
i feel terrified committing myself to this project pushing publish on this and the posts to come but i am taking on courage as a cause,fear
i was near hysterics and feeling very frightened i phoned mom a lot,fear
i feel very shaken and still am upset about the experience i had with my platelet transfusion,fear
im talking to some people i sometimes tell them that my husband said this or that and they feel so strange wondering how my husband can say this to me,fear
i feel strangely reluctant to google their name for further information,fear
i feel strange from yet another surprising twist of irony,fear
before one of my final exams of the third year natural sciences,fear
i feel weird calling him a man because i was and men weren t a thing yet,fear
i feel pretty shy about photos of myself especially right now,fear
i feel reluctant as i type that,fear
i keep replaying in my mind just the feeling of being terrified even as my instincts kicked in and i did everything essentially the way i was taught,fear
i feel like ive shy ed away from inner musings in the past but ive slowly become more comfortable ive always thought that just talking about my life whats up and how i feel would be boring but for the most part yall like it so except me to open up more,fear
i feel so reluctant to share much on here,fear
i know is whenever i try and look inward to assess myself i feel this frantic spasming like there is a mouse in my heart rattling to get out,fear
i would feel like my voice was shaky,fear
i feel all shaky from the caffeine in it,fear
i still feel kind of restless all the time which is somewhat tiring,fear
i cant help but feel a little suspicious,fear
im being too pessimistic but im feeling frantic to see some serious movement on that scale,fear
i don t want to waste my days feeling fearful or angry,fear
i am really sad most of the time im always tired but i find it hard to get out of bed i feel restless and others,fear
i feel anxious about the problems and totally ignore the blessings,fear
i don t feel scared to fall asleep,fear
i don t have anything to offer here though and that made me feel helpless,fear
i sat down at the table for lunch after proclaiming how amazing i felt considering i started to feel weird,fear
i was feeling terrified,fear
i watched my body become something i wasnt familiar with and i battled with my own emotions of feeling out of control insecure and not comfortable in my skin even though i was thrilled to be carrying my precious child,fear
im feeling shaky and tired maybe the dessert,fear
i knew i needed to get over there but had been dragging my feet a combo of feeling intimidated by the language barrier and the kids nap schedules,fear
i am suffering with depression its not a black hole its feeling anxious most of the time mornings are the hardest,fear
i know but jonghyun started feeling timid shy and more than a little embarrassed once more i ve never done anything like this before,fear
i turned and it still feels really weird,fear
i don t even feel shy when i told leonardo that i m lost when we were discussing the cold storage assortment review,fear
i feel pressured to say something extraordinary when you ask me what s new in the life of christina,fear
i feel apprehensive that the ministry of matrimony through its intellectual investigation might mistake the write ups to be misdemeanors and chastise me for the same like a magician,fear
i distinctly remember feeling that i was watching a tortured man on that stage,fear
i am too old to still feel this indecisive about so much,fear
i was taught not to burden other people with my problems so i feel shy about reaching out,fear
i cant help but to feel paranoid and insecure about the upcoming change i would face in my life,fear
i wake up feeling fearful and helpless,fear
i see myself feeling anxious when someone else is being labelled as nice and great i pause and i breathe,fear
i feel chronically overwhelmed and i start to panic or feel guilt,fear
im afraid i am feeling more than normally insecure at the moment,fear
i feel strange about how excited i am about some of these things and occasionally i remind myself of a post menopausal woman all of these changes in my habits are probably some of the best things i could be doing for my health and body,fear
i always feel very paranoid when i am outside,fear
im feeling unbelievably agitated right now,fear
i feel shy that time,fear
i feel lola falls under this strange demographic,fear
i feel like i am putting water on my lips which is kind of strange,fear
i feel paranoid when i ve not got wig clip ins,fear
i keep comparing myself to the dudes and feeling ridiculously wimpy as a result,fear
i often feel confused about the decision to come out here because i miss old parts of my life that were familiar including loved ones but that it s clear to me i had to take a chance on this dream this place is bizarre inspiring and wonderful,fear
i have made tremendous strides in recovering from my knee surgery i was feeling slightly apprehensive and very pumped,fear
i get a new knife i feel almost hesitant to break it in,fear
i always feel agitated when my glasses break in real life theyre like my eyes because im blind,fear
i am feeling like i cannot possibly go without this restless feeling i m not sure how else to suppress it except to just make,fear
i feel vulnerable to aging and withering of body,fear
i told him at this time that i was not interested in pursuing a romantic or sexual relationship with him but he persisted in making sexual jokes which as he was ten years older than me made me feel uncomfortable,fear
i hate the feeling of being overwhelmed,fear
i think they feel fearful,fear
i thought by now i might be feeling really scared about doing it,fear
i meet men who feel insecure about women,fear
i feel like i can learn to approach food in a way that isnt neurotic and obsessive,fear
i just feel anxious and lost when the culture is different,fear
i told lepoleon feeling a little shy and choked up,fear
i find i m barely breathing and feel a little frantic,fear
i didn t feel intimidated or uncomfortable because my administration was really supportive of what we were doing,fear
i went into work feeling a little apprehensive,fear
i started the day at about nine o clock having slept a little later than usual due to my boyfriend not waking me when leaving for work not a bad thing since i slept badly last night probably due to the fact i feel uncertain and a bit lost,fear
i feel reluctant to describe my challenges or why i minimize them because by comparison to others they just seem small,fear
i wobble inwardly and feel a bit vulnerable and misunderstood,fear
i also feel apprehensive and extremely self conscious,fear
i feel like i am too shy and reserved,fear
ive got to think that asking the boss for time off with months of leave looming is a tough sell especially when youre probably feeling paranoid about losing some value being a liability to them just by taking so much time off for baby and in this economy,fear
i was feeling very weird at the restaurant though and wanted to puke and pass out,fear
i frowned feeling suspicious,fear
i thought maybe i should engage some kid or parent to bring them over but i was chasing megan and feeling shy myself and just didnt step up the way i should have,fear
i started feeling anxious within the first hour,fear
i try a progestin pills but i feel apprehensive about taking hormones,fear
i need to do it just one piece one shelf one dresser drawer at a time so i stop feeling so overwhelmed,fear
when i get into the tube or the train without paying for the ticket,fear
i was feeling a little shaken,fear
i notice that theyre feeling a little vulnerable and i want them to feel less so,fear
i feeling so insecure,fear
i feel very helpless and even useless,fear
i find it really hard to ask for help support because as soon as i ask i feel really pressured to be helped,fear
i feel distraught that jake could have been moved to a safer cell the night he hung himself,fear
i couldnbt guarentee i wouldnt start planning i feel i need to plan and im still unsure and if im unsure i need to give myself time i have to grant myself that time dont i,fear
i feel uncertain pulled in two different directions,fear
im sure even the slackest student would feel alarmed by the amount of cock he talks during class,fear
i still feel nervous and fearful,fear
i guess if you can produce a society where you feel uncomfortable if you don t do environmentally friendly activities or stuff like that then you can call it an environmentally friendly daily life right,fear
i feel slightly agitated for no particular reason,fear
i feel afraid to take thes,fear
i guess i was also feeling kind of pressured kannn with all this not being able to get a baby business,fear
when i heard a lion roar for the first time,fear
i feel less suspicious,fear
i can t help feeling uncertain i want to keep asking,fear
i feel reluctant to supply this motion picture a score of stars from,fear
i remember last spring and summer feeling so fearful and anxious about money because i couldn t find a decent job,fear
i sat there hurtling through the air in a nice comfortable jet it dawned on me that rather than feeling petrified and worried and concerned about my upcoming performance i might actually take a deep breath and notice the world around me,fear
im feeling more paranoid now than i ever have hes close i can feel it,fear
i am aware of how i am i still feel insecure still feel a need for the approval of others,fear
i feel they were a bit apprehensive,fear
i feel so very inhibited kept out of bounds cag,fear
i feel tortured and pulled into a series of tests,fear
i could see how the whole snake pit could make him feel unduly insecure insufficient and humiliated,fear
i have been feeling pretty paranoid lately thinking that ppl are prejudiced against me or smth,fear
i can feel and understand other people s feelings but i m uncertain about my own right,fear
i feel like in the past i would have been very hesitant to wear a color like this because camel has strong yellow undertones which i think can make the color look a little gross at least on the nails,fear
i was become restless and time passing by time check it was pm i was feeling helpless,fear
i still remember sitting in the back seat of my parents car feeling alternately petrified and numb as we drove to the airport,fear
i feel everything is shaky and in question,fear
i was feeling a little apprehensive reluctant ambivalent about it because i didn t think it had worked so that little voice in my head was asking why bother trying it again,fear
i was still feeling hesitant,fear
my father had been drinking and i feared him when we went to bed at night,fear
i agreed many months ago and as the time got closer i was feeling a bit overwhelmed,fear
ive been feeling pretty shaky lately pretty unstable,fear
i hate the way i feel like an uptight cow,fear
i feel frightened and upset or i get angry and frustrated here s a little nlp magic question where do you feel it in your body and does it have a shape colour or texture,fear
i do feel a little intimidated by year two and i know i m gonna have to work so much harder to make sure my grades are higher than they were last year,fear
i left feeling uptight,fear
i feel the desperation of these uncertain feelings eats at my mind as it does my soul,fear
i have too little sleep i feel agitated and my ocd seems worse,fear
i am feeling pretty apprehensive about my year here,fear
im feeling a little apprehensive about it because i feel like im suddenly way too old compared to my mental age of about,fear
i feel so uncertain about our future sometimes i wish i could skip forward and see what happens,fear
i kyoya unlike the other males he doesnt feel intimidated nor scared by the prefect much to his distaste,fear
im not feeling pressured about it since its our first quiz for the subject and i dont have a need to get this score to pass grade yet,fear
i was feeling wimpy alas an opportunity to rest,fear
i am certainly feeling very vulnerable because of it but i truly believe any feedback will only push to me grow more and to continually develop a deeper understanding of what it is we do,fear
im not sure if these are affection emotions or im just feeling vulnerable because even though the things he does are little i havent experienced them in so long,fear
i feel reluctant to take on a fast pace and lots of volunteering again,fear
i feel vulnerable and afraid,fear
im sure she can feel i was hesitant when i placed my arms around hers but hey shes a few inches taller than me,fear
im feeling awfully paranoid about this car coming up so i just kinda let it go instead,fear
i wont do anything to make her feel insecure,fear
i feel scared sometimes,fear
i explained that one of my main issues was feeling uncomfortable in the summer clothes that i finally pulled out for the summer,fear
im not sure how i feel about suspicious organs,fear
i feel quite shy cause i gave my first time to qiuqiu i mean first time buying a bouquet of flowers lolol p a href http,fear
i want to accomplish getting over the fact that i feel so paranoid about it,fear
i feel literally shaky,fear
i don t think so because i don t feel uptight about it,fear
i have a year old son and an almost year old daughter and especially since my daughter s birth i ve been feeling overwhelmed and stressed,fear
i feel frightened for all women around the world who face street harassment from men in public places,fear
i feel shy when i meet a friend,fear
once,fear
im unworthy days when i feel almost paranoid about everything,fear
i write about in my diaries are deeply deeply personal and i feel totally inhibited if i think about people reading it,fear
i often feel inhibited when it comes to being with too many people esp when the people who make the decisions is the one who is the most assertive and influential and not because he she is the most reasonable nor because he she is in the best position to do so,fear
i have never ever gone from feeling so incredibly tortured to feeling good while being independently productive so quickly in my entire span of this disease,fear
i feel insecure and just not feeling necessary to post my shits here anymore,fear
im going to sit and crochet some more squares and try not to feel alarmed at the amount of them i need to do before these babies are born,fear
i also found out that my boyfriend got me tickets to go see lil wayne and keri hilson the night before the race so if i already was feeling hesitant about it that pretty much sealed the deal,fear
im kind of feeling nervous to face it because gonna step into my career life studies and yeah i have grown just cant believe that im now,fear
i was always stressed always feeling insanely insecure and not enjoying myself,fear
im feeling a little hesitant about them because they were a bit pricey and im not used to tall boots yet but i think theyre keepers lets see i also begin my oil painting class this saturday morning at,fear
i can t imagine how they must feel to hear those frantic calls,fear
i was feeling a little skeptical about the whole trial and error period uhm pun intended i guess of figuring out exactly how much cloth you need and how long you can chill with it,fear
i had been feeling restless for the past few days and i didn t know why,fear
i feel extremely uptight about allowing other people any decision making power over my money,fear
i feel very helpless about the my surroundings there are lot of things going on and i cant do anything about it,fear
i figured if i let you know you would feel strange hanging out and our friendship wold never be the same,fear
i would feel a bit apprehensive and anxious when he asked me to for financial assistance but now i don t even think about it,fear
i sat at a full stop in the middle of the interstate feeling completely terrified and violated and again looked behind me to check and see if there was any other traffic that the was going to hit me,fear
i was able to jump right into salesian life without feeling weird that i didn t know anyone once you begin to get to know the sisters you feel like old friends that haven t seen each other in years,fear
i should have told him i was leaving but i i feel like i should put some distance between him and i nana wouldnt like me being here and im still unsure about me and masake but a feeling is in me that i cant shake off somehow i feel like im leaving my home where i feel safe and is full of love,fear
im not biting peoples heads off but i feel more uptight,fear
i know bitches can be trife and wanna make a comment here or there or try something when they feel inhibited but still,fear
i feel like im less afraid of doing a natural type look now but at the same time i dont think its my favourite thing to try,fear
i feel wimpy but,fear
i feel so anxious about traveling on my own and why i need a responsible adult to travel with me,fear
id been feeling apprehensive all week not knowing how it was going to feel or be,fear
im lying in bed with a beautiful woman that im falling in love with and i get to stare at her without her feeling uncomfortable about it,fear
i am feeling uncertain about the future,fear
i feel so unsure about this book was the ending,fear
i have to admit im feeling extremely nervous,fear
i feel so helpless and so small in the face of such huge and sad news it makes me feel better to just not know,fear
i feel shaky less than too,fear
i was also too immersed in the misery of studying for the bar exam a second time and feeling terrified feeling like a failure,fear
i was talking to elder ditlevsen the other day about my plans at college and things and how you guys were all way excited for me to get back and he told me that he remembered feeling a little nervous as a parent,fear
i feel like i should be more terrified about starting anew but theres such peace with the excitement,fear
i just dont know and i dont know why im doing this this momentary lapse has shaken me and i feel frantic,fear
im feeling timid and shy again but it was a feeling i wont soon forget about,fear
i love that you can sing with me youre like the only guy i can sing without feeling afraid of you judging how i sound,fear
i just want to let you know that it is alright to feel insecure about yourself,fear
i feel inside cause life is like a game sometimes but then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up youve made me trust because ive nver felt like this before im naked around you does it show,fear
i want to be strong when he is feel scared,fear
i still feel terrified,fear
i want you to answer her questions even if youre feeling shy okay,fear
ive been feeling restless and wrestling with an inner conflict the desire for both stability on one hand and change adventure and excitement on the other,fear
im also feeling pressured to decide if i want a gap year,fear
i grabbed him by the collar and pulled him against me in a passionate tonguey kiss feeling his long member slide between my waiting ass cheeks as it pulsed on the frantic bud of my clit,fear
im feeling a little alarmed,fear
ive been feeling anxious about some upcoming events in my life and ive been trying to reason with myself,fear
i just feel like in order to understand why i can be paranoid sometimes i need to share some of the things that have happened in the past,fear
i was always worried that i would be stepping on someones toes or making someone feel uncomfortable with i asked them,fear
i listen to their music i feel again and have a strange feeling of wanting to laugh hysterically and cry at the same time,fear
i remember feeling intimidated at the time with one day of dance and zumba experience under my belt i was awed by her intensity and wondered if i would ever be able to follow her moves,fear
i do not feel threatened by the younger ones,fear
i am feeling very shaky without it,fear
i truly felt that if things improved at home you would stop feeling so tortured,fear
i do not feel intimidated from my surroundings although often i do feel afraid,fear
i feel more fearful now and im not really sure why,fear
i feel insecure as we drove through the night in the hills of a strange unknown land with two men we did not know at all,fear
i am feeling a little skeptical,fear
i have been feeling extremely overwhelmed lately,fear
i am feeling a little shaken and stirred by all these yummy sweets,fear
i feel more anxious than i have in quite some time in fact,fear
i was anxious apprehensive and feeling a little intimidated,fear
i dont know why well i do know why but i cant really understand why i am having this feeling that i dont want to no correction i want to but i am afraid to start with the last season because it is the last season,fear
i was still feeling distraught about the lack of progress on the baby front as well,fear
i feel weird whenever this happens class thumbnail width,fear
im just feeling really paranoid because a few of my friends have recently got pregnant whilst on the pill and now i am ovulating im worried that i might be next,fear
i wouldnt like any child of mine to feel pressured into doing this survey would you,fear
i left the store feeling slightly agitated,fear
i found out that its actually room spray and now i feel confused,fear
i want my readers to feel as if they are going on a trip to a strange and different place,fear
i feel like most chats are a frantic endeavor due to limited internet time or time difference or an overwhelming feeling of too much to catch up on,fear
i can live in calm denial about labor but i know im going to hate the epidural no matter how it actually feels so im nervous about it,fear
