Text,Mood
ive been feeling and i wont be offended if you have little interest i have little interest in having these feelings too,anger
i get another call from a frantic junior for my file and i obviously refused ta help her and now im feeling like i was too rude i mean i jz went like yeah sorry i just dont do that,anger
i feel that way too but i am so greedy i want more from you,anger
i feel like its a puppetshow of greedy power hungry idiots who i wouldnt trust as far as i can throw them,anger
i started feeling bitter towards things people around me and i dont want to,anger
i started to feel really irritable and restless and wanted to escape out of my body and couldnt get comfortable,anger
i dont see any purpose in listening to joyful sounding music as i dont have happy feelings that i need to get out and its painfully obnoxious most of the time anyway,anger
a man spat on the wall of a house,anger
i feel it would be rude to allow the starlings intriguing bathroom decor to go unnoticed,anger
im feeling really aggravated right now mostly because of medication that ive taken kind of a double edge sword,anger
i also feel selfish because i want her company and her time but shes dealing with maintaining this pregnancy and not losing this baby,anger
im feeling very grumpy because itunes is misbehaving,anger
i think i want to go to an aa meeting just to hear the stories but it feels rude,anger
i feel rather petty wanting to post about my weekend in light of the nightmare the japanese people are living through,anger
i keep it real as i journey through life i feel its richness sweetness and bitter sweet taste,anger
i realize that he went through all the trouble because i was feeling cold,anger
i feel like i am a failure at life because i cant turn someone on enough to want to have sex with me or at least not be appalled by the idea,anger
i feel that it is almost rude to write and not read,anger
im having a hard day feeling nothing but grumpy sharp and cutting the ocean molds me into something else,anger
i got mad too because this made me feel like he could get mad at me but i couldnt get mad at him,anger
i am sitting here feeling a bit pissed and angry as i watch yet another natural disaster on the television in the philippines,anger
i don t feel like talking it out or making amends or in some cases even telling them that they pissed me off,anger
i feel it would be rude to correct them especially those who ve recently learned it,anger
im not the kind of person who when im feeling angry or sad chooses to share my sadness or anger,anger
i feel jealous of people who have had loving parents,anger
im still stuck in bed and not feeling too much like being sarcastic anyway so it wasnt much of a problem for me today,anger
i feel most people are annoyed by this practice so it negatively impacts a customers view point of the business even if their pocketbook is not victimized in the end,anger
i still feel so irritable every day,anger
ive feeling that they despised me and want me to be completely defeated,anger
im feeling bitchy and bubbly at the same time,anger
i know this feeling of attachment and then fear of loss stems from so many past friendships that have been so fucked up,anger
i wasnt able to study yesterday and ive been feeling kind of cranky,anger
i felt disgusted when we family avoided a problem which could be solved readily,anger
i would have enjoyed it if i havent been feeling so bothered,anger
i know christmas is over but i can t help but feel greedy xd,anger
i feel like the crow attracted and or distracted by anything shiny but in my case its anything at all,anger
i for them it s your bumper do whatever to make yourself feel rebellious and unique but i will judge you,anger
i feel hated by so many people,anger
i told my fiance how i am feeling so angry and upset,anger
i woke up feeling disgusted feeling in vision coming in merging from the internal self physical feeling within,anger
i am just feeling stubborn tonight,anger
i saw a cripple in rags with small children in italy he was probably an imposter,anger
i feel some how i still being the girl with that rude attitude and rebellion against the actual society and its million masks but now im dont fell apart from that society i will among it,anger
i don t normally feel fear usually i just feel pissed off depressed or determined,anger
i was feeling rather resentful toward the city as i trudged back to the train station,anger
ive been feeling really agitated of late deep beneath the smiling surface there has been turmoil crashing waves brainstorms all that poetic malarky,anger
i drag all day long feel cranky and have no energy to workout,anger
i realize with feeling this way that i havent felt this way in a long time this violent self loathing that makes me want to hurt myself and or others,anger
i hate having this feeling that i offended someone or that someone is angry at me,anger
i have a pretty good memory which can actually be a bad thing because i tend to hold a grudge when i feel as if ive been wronged,anger
i get bloated and feel cranky,anger
i still feel enraged for some very odd reason,anger
i think or feel not always am i so insincere,anger
i always feel that it s rude,anger
i feel offended,anger
i feel a lot of that has to do with being distracted in life,anger
i cant be bothered to feel enraged as much as i thrive on it,anger
i personally have already started feeling the effect of mir i have had very cranky kids and my internet connection is playing mind games with me wonder whats next,anger
i certainly didnt feel the need to refresh it at all during such a mad weekend so i can only say it really really works,anger
i nearly just sent the above to like three people on email except no i feel like being bitchy in public,anger
i feel very hostile towards some of the goings on but am quite relaxed about other ones,anger
i am confident on those nights that her daughter feels wronged and cheated and sad that she will do the same for her,anger
i feel quite insulted,anger
i feel disgusted with myself when i feel envy,anger
im feeling hostile and possessive and inadequate,anger
i feel dissatisfied with this place and sometimes i wish i could just pack up and leave the country,anger
i feel angry at myself for allowing myself to fall victim of the uncomfortable fog that is the common cold but mainly i just feel pathet span class textrun scx style webkit nbsp mode normal,anger
i guess i was just feeling greedy,anger
i roughly take the knife from him and stand up feeling furious and hurt at the same time,anger
i and feeling more and more bothered by tourism and colonialism not to mention white hippies,anger
i just feel these savage urgings like im gonna bawl,anger
i feel so disgusted with myself sneaking around buying drinks rtds ie,anger
i feel really furious about someone,anger
i am feeling frustrated kind of rubbery and out of shape,anger
im feeling a little cranky today,anger
the stories about my aunt who was beaten and humiliated by my uncle,anger
i can say is that i just feel selfish and like a failure,anger
i didnt feel too hateful towards them this time,anger
i am for the first time this year feeling the cold,anger
i remember feeling resentful and so lost,anger
i have to believe were acting like righteous assholes when we demand somebodys life in retribution for our hurt feelings or offended sensibilities,anger
i feel ive been wronged stand the fuck by because ill let you have it with both barrels as it were,anger
i always feel the need to greet you all i feel impolite if i dont write a greeting message at the beginning of my post,anger
i always wonder why do i feel so dissatisfied with this world,anger
im not one to feel particularly jealous often,anger
i have this general feeling of being pissed,anger
i feel all fucked up over trying to sell now because i remember how much work time and money it took to make it livable,anger
i feel like a douche cause i am grouchy and just,anger
i feel like i did something impolite,anger
i guess this is gonna be a half complaint but just know that im not feeling violent or frustrated anymore,anger
i knew hed be really disappointed but it was hard not to feel envious that he would by now be washed and changed and resting as opposed to lying in a courtyard feeling like death,anger
i understand that your lot is not a parking garage for the masses but i feel i was wronged,anger
i try not to play the competition game i really detest that yucky pit of the stomach feeling that i get when i feel envious,anger
i have been feeling a little grumpy as of late and i think i finally found the cause even if i still have no cure,anger
i feel i have irritable bowel syndrome,anger
i can feel myself getting easily irritated and frustrated if things dont go correctly,anger
i am feeling less angry more at peace with the events of this last year,anger
i feel like there are more violent incidents when its hot than not since more people in general are out and about when the weather warms up,anger
i will feel annoyed when my outfitter or my hair doesnt look fine,anger
he gave a little grunt of exasperat,anger
i feel annoyed that my boyfriend wants me to spend every single night i am not at work with him,anger
i hate to see him feeling that way so if he is agitated when i am there i go over and rub his back and look into his eyes,anger
i feel like im rude,anger
i sent a book to a friend of mine the book meant a lot to me and he lost it,anger
i didnt work on it at the retreat either because i was feeling rebellious,anger
i hate erasing comments that joo guys post because i want joo all to feel like joor boices are balid pero some comments are so brutally heartless that i have to get rid of them,anger
i feel so greedy and selfish wishing this,anger
i feel like a bitter old crank,anger
i feel like when i get running with the sports bra the ladies actually become more dangerous,anger
i feel so impatient at times when i dont see results and i get so disheartened when doors dont open,anger
i had planned to do or have alot of time to do for them and i sometimes feel a bit rude saying things like yes hershey is open these hours but hubby is a groomsman and your daughter is my flowergirl and the times are a direct conflict with the rehearsal rehearsal dinner and the wedding,anger
i feel irate i can t imagine how you tolerate him,anger
i feel very pissed annoyed and depressed at the same time about a whole lot of stuff,anger
im going to keep my mouth shut if i have something negative to say and think positive thoughts when i start to feel annoyed or scared or anxious,anger
im feeling impatient and frustrated about everything and nothing the best word i can use to describe my mood right now is trapped,anger
i feel like you feel this is a mistake but time is fucked up sleep won t take,anger
i feel as though ive been insanely petty about my struggles from the past two months,anger
i feel a bit jealous,anger
i have been feeling a bit stressed partly because i didnt feel well over the weekend overtired partly work and partly j,anger
i have no clue i just feel constantly distracted and stir crazy,anger
im feeling grumpy and hormonal im finding it hard to sleep because of hurting hips and heartburn and needing to go to the toilet every couple of hours,anger
i feel resentful of because i didnt speak up when they werent doing a good job and i felt powerless to speak my truth and so i developed resentment,anger
i always tell them that im a normal human being but sometimes i still feel annoyed with myself,anger
i am probably feeling how the rest of world usually feels toward rain annoyed over something they cant even control,anger
i can assume they are not feeling the cold like i am their water is not frozen they have plenty of feed though they eschew this in favor of foraging and scratch,anger
i also feel like a lot of times we re too bitchy about stuff,anger
i feel no compunction in writing savage reviews against the opinions of my senior colleagues this sort of thing initially leaves me feeling a bit inward looking and wondering what s wrong with me,anger
i feel so bitchy i guess and just probably shouldnt talk or post anywhere at all,anger
i feel very rebellious these days,anger
i read the post and it kind of rubbed me the wrong way but i was tired and so i figured i was just feeling cranky,anger
ive just been feeling a little heartless,anger
i feel dissatisfied with my direction,anger
i needed but i m feeling greedy,anger
i was generally feeling irritated at this time so all memories are clouded by that emotion,anger
i feel distracted by one of the other participants,anger
i found myself feeling mad and frustrated and very done with all the procedures that he has had and will have,anger
i understand what many south africans are feeling in the wake of violent crime,anger
i will talk back and speak my mind when i feel ive been wronged and then there are those guys that are like oh you pretty thing,anger
i delve into my monkey mind i try to give voice to my fears and hope that helps them go away it does help sometimes it doesn t always clue me in to my feelings because i m so distracted by the endless chattering and listen far too much to my insecurities,anger
ive been feeling bothered lately about two things ryan obviously and my relationship with my mom as previously demonstrated really sucks right now,anger
i was feeling extremely irritated about lucas and his bedroom and not knowing what to do about it because it was really really bad,anger
i would switch off the tv and feel agitated restless over stimulated and bored,anger
i feel cranky or upset jeis the first person i call,anger
i so treasure this time with my husband and i even though it still feels selfish to leave our kids behind i know that this time together makes our marriage stronger which is always a good thing for the kids too,anger
i try extra hard not to be moody because well frankly i feel like a lot of women use pms tom as a reason to complain or be rude and i just dont buy it,anger
talking to someone i disliked,anger
i don t know what it is about this episode but by the halfway point i was feeling incredibly irritable and punchy sort of like i d been stuck in an elevator with someone boring and malodorous for my entire lunch break and forced to eat my own leg for nutrition,anger
im feeling particularly hateful,anger
i feel bitchy but in a secretive way,anger
i cant stand when people hold grudges over petty things and yet i find myself holding what i now feel are petty grudges rooted in a past altercation that no longer has any true significance,anger
i can t help but feel that if they could be bothered to make the same effort without having to be brow beaten into it they d probably come in for a lot less bad press than they receive nowadays,anger
i feel really insulted after she says its no big deal,anger
im feeling particularly vicious bloodthirster,anger
i even got in on the action and shed some tears and really let loose about how i feel about all this and about him and oh did i mention i hated you and heres why,anger
i usually come to feel distracted and i procrastinate,anger
i am feeling damn irritated and agitated,anger
i just feel so stubborn,anger
i mean all the bad weather had me feeling somewhere between grumpy and giddy,anger
i feel replaced hurts like mad to see u now,anger
i have to say i am stumped and feeling more insulted than insulated and asking for any brilliant solutions the collective transition culture readership might have,anger
i feel so distracted overwhelmed and unfocused,anger
i hate that i feel so bitter jealous and envious,anger
i basically told him i still had feelings for him but in a rather hostile i dont really want to talk to you right now kind of way,anger
im having in my head that i am really trying to work though ive gotten really destructive and im a threat not only to myself but i feel like the vile feelings are seeping into the household,anger
i have a feeling this is why ive been so agitated lately im alone and who or what do i take my frustration out on,anger
i see women wearing boots i feel envious that i want to curse them,anger
i had to skip my am shower and coffee so i m feeling scrungy and cranky,anger
i may look longingly at the young people in their s and feel envious but i have no idea how much i have it over them,anger
i feel frustrated not to know their lives where they live what they do,anger
i feel impatient with myself for not getting things right and for the objects around for me for being so awkward and time wasting,anger
i actually feel so greedy but i don t know what to do about it,anger
i remember feeling so cold and quiet inside,anger
i get the feeling that stephen harper and the conservatives are offended by the fact that some of our brave soldiers failed to die on the fields of kandahar and had the nerve to come home injured or incapacitated only to cost him money,anger
whenever i put myself in others shoes and try to make the person happy,anger
i asked him questions and then he would start speaking to another warehouse worker right in front of me and say things like im feeling violent,anger
when i found one of my new pullovers wrinkled inside the wardrobe my brother had done it,anger
i apologize if this feels rushed,anger
i see fantasy people who believe there is no such thing as sin and it comes right out of your mouths when you commit adultery it is sin because you broke the oath you lied and you harmed trust and people do feel bothered by your sin it is not freedom you sell it is accusation and hatred you sell,anger
i have a person who sent me an i can feel that its hostile kinda message and im not readin it,anger
i feel cranky march th,anger
i think it s just a let down from the stress but it s funny that i feel cranky when i expect to just feel happy and relaxed,anger
im feeling kind of cranky,anger
i feel frustrated when he stands next to me grabbing my leg whining because i put the book out of reach,anger
i feel that of a heart burn forgive me if im that envious,anger
i we feel that it is dangerous because of the sharp needle and the not so good eyesight at our age,anger
i just feel like ive pissed off someone whos going to take it out of my back skin when i least expect it,anger
i feel really distracted too since my nieces baptism is this weekend there are family member from out of my sister in laws baby shower is coming up im still planning my summer trip and of course laker playoffs,anger
im just feeling all sorts of grumpy and out of sorts and i cant quite pin down why,anger
i was feeling resentful and daydreaming about the various places i could tell him to shove those big girl panties,anger
i was feeling a bit rebellious last night,anger
im feeling sarcastic today mood img src http l stat,anger
i once saw an elderly lady who was not properly dressed she was wearing a transparent dress,anger
i am feeling hostile towards her right now,anger
i think im going to respond with what feels a little rude to me but is probably for the best on my end since i can see myself getting inundated with such requests in the future,anger
im not writing this for any particular reason beyond the healthy of a journal to express my feelings so if it sounds bitchy thatd be why,anger
i dont think i ever even considered feeling jealous over something like that,anger
i drink lemonade i feel grouchy or every time i drink lemonade people are mean to me that wouldve worked better in the context of the story,anger
i normally dont give a shit about him i cant help but feel a little outraged for him too and i think that says a lot about kubo,anger
when someone took my pen away,anger
i feel the change too sarcastic and cinical,anger
i can feel like i want to be but i would never and have never actually been violent,anger
i have been feeling a tad bit frustrated with where i am going with my blog,anger
im hurried and feeling rushed,anger
i woke up feeling bitchy irritable and spoiling for a fight,anger
im feeling greedy why do you ask,anger
i feel there is some injustice in not acknowledging the person she was when we were children enraged violent drunk unpredictable,anger
ill listen to some peaceful music whenever i feel stressed,anger
i have been feeling so agitated lately and having difficulty focusing on prayer,anger
i just did a quick overview about myself on top of my noggin and i feel like i rushed on it,anger
when i spoke to janerik wikstrm on the telephone,anger
i feel insulted to see anyone wearing crocs the fashionable shoe icon,anger
i felt for him is nothing like what i feel for the hateful ex punk and i need to stop searching for answers in old letters where i was completely full of shit,anger
i feel i have been wronged in whatever way,anger
i remember i was feeling rather cranky as i was hungry and sticky as well,anger
i have a feeling this will gradually turn into a vicious rant rather than a social analysis,anger
i wanted to save myself for marriage the thought that someone else had touched me before and now someone else is doing it again makes me feel really disgusted and impure about myself,anger
i had to get over the hurdle of feeling selfish taking time away from my responsibilities at home sometimes i still struggle with this but i did it and over time figured out how much i needed how much was too much and what things were worth making a priority,anger
i could feel angry at the losses of luna and bella at such young ages and barricade my heart against such sadness again,anger
i knew from past experience that if i held my feelings in id just get more bitter and resentful toward her and i didnt want that to happen again,anger
i feel insulted because the statemen,anger
i felt so confused sometimes while reading because they would start discussing people and places and politics without explaining it for the reader and it left me feeling frustrated,anger
i feel mad just telling it back to yous,anger
i wonder why it is that i sometimes feel that i am part of a despised and ridiculed minority,anger
i feel furious,anger
i feel so rude asking,anger
i change places cities countries and feel distracted if i stay at the same place long,anger
i think about this and i cannot believe how quickly time has gone by and i also cant help but feel dissatisfied with some things i havent done with my life,anger
i sometimes just dont have it and i feel a mad craving to be alone in silence no demands upon me just to sleep for days,anger
i feel so fucked up get me out,anger
i don t want to be that angry person anymore i don t want to be feeling stressed i want to get rid of my anxiety and lately i been doing it,anger
i crave during the week when i m feeling grouchy about work or not on top of things i want to take care of at home,anger
i wonder how they feel letting someone get wronged,anger
i may be feeling a tad cranky today,anger
i feel just like a rebellious lab rat that is expected to behave in a certain manner in simulated environment but chooses not to,anger
i will not take responsibility for those who feel offended by what i write,anger
i will admit i feel a bit angry that this life saving free or inexpensive free mammograms arent available to every woman,anger
i also feel envious of people,anger
i found myself feeling utterly disgusted by catrionas behavior throughout the first few chapters,anger
i have a feeling im in for a rude awakening in just a couple months,anger
i hate the fact that i have to shut off my feelings just to not feel the pain you caused me took me a long time to realize that you are nothing but a liar a thief a vile human being nice guy my ass,anger
i still feel all violent and angry but just energetic,anger
i have wisdom and experience on my side but i need so much more to keep up which is making me feel rebellious,anger
i have been enjoying cooking slightly random meals and having a glass or two of wine or cider with my dinner with no sideways look or feeling that im being selfish or hypocritical for doing so,anger
im feeling much less hostile,anger
im not supposed to feel jealous im not supposed to feel that i need more appreciation,anger
i haven t had much time to really hang out with my host family since spring break and feel somewhat rude so i ve decided instead of traveling crazy fast like i have been to slow down and hang out before i return home,anger
i was feeling very insulted,anger
i hate feeling rushed and running late unless it is to a party then i prefer to arrive late and leave early,anger
i still feel distracted by this scratchy freaking outfit from hell,anger
i wonder how many here feel despised or rejected or feel the weight of some sorrow,anger
i feel kinda disgusted when i accidentally make a skin contact with someone thats not super close to me,anger
i were to scrawl jess across my spinach and egg salad or my leftover eggrolls i d feel as if i were implicitly saying if i could chain a savage dog to this styrofoam container then heck yeah i d do it,anger
i strongly feel that ppl are greedy and somehow they complicates one another,anger
i am feeling mommy guilt for being frustrated,anger
i feel a little bit grouchy about him getting sick again,anger
i feeling id be the rude one to say im busy,anger
i always feel easily irritable so i cannot be nice to people as i wish to be,anger
i went to bed a little after pm feeling very grumpy and sorry for myself,anger
i start feeling cold so i put on some pants over my running skirt,anger
i could feel my eyes begin to water as the violent coughing shook my entire body robbing me of breath at the same time,anger
i feel like i need to warn you there are few very violent scenes unlike any other but they are crucial to the movie and i promise you she gets her revenge,anger
i screech and scream and feel very violent,anger
i complain he probably feel annoyed sometimes he is a caring brother good listener and advisor amusing friend reliable partner a talented cook unbelievable makeup artist ex model fashion admirer and shoe entrepreneur wanna be,anger
i admit i needed to hear that as i was at that moment feeling cranky,anger
i end up feeling like a cranky old codger in need of a cool shower and a hot cup of tea,anger
i went to bed feeling a little less frustrated and a whole lot more suck it,anger
i care a lot for think im an ego tripping power tripping unfeeling heartless person,anger
i feel energised back and annoyed at all of the clutter around me,anger
i feel insulted everyday when self appointed thinkers start thinking for me and you too,anger
i cant help but feel a bit annoyed with hansen here,anger
i still feel that i am way too selfish a person to fully commit myself to this lifestyle but every once in a while a feeling of love will overcome me i connect with the spirits all around me and i have an intense desire to help them somehow,anger
i believe that americans jump way too easily towards pills to fix everything instead of genuine effort but here is why i am feeling stressed out and pessimistic,anger
i danced with these women i spoke to them like mates and when the dance was over i would walk away leaving them feeling insulted that i had not responded to their advances,anger
when i saw a girl in my economics discussion section smiling and asking stupid questions to the ta just to get attention she was obviously asskissing it happens in every econ discussion held weekly,anger
i think i ve been feeling cranky agitated,anger
i try to word it any other way it feels insincere,anger
i feel like a grouchy pants,anger
id like to name and shame i feel it would be absolutely beneath me and im going to handle my self as a lady and we all know that the one thing a lady is not is bitter,anger
im going to be completely honest with you all and some of you may feel offended or uneasy about what im going to say but i am completely comfortable with stating that what happened last night was a spiritual experience for me,anger
ill feel jealous and left out when i have to work any everyone else gets to go do things with my daughter,anger
i feel like i should be offended as im only on mile but i give the kid the benefit of the doubt,anger
ive read it a handful of times already i opened up the guardian by nicholas sparks and i am not feeling dissatisfied,anger
i don t keep a formal list but occasionally when i notice myself feeling grumpy about life i remind myself to look around and notice everything i have to be grateful for,anger
i can only imagine how id be feeling in the midst of ferocious lions licking their lips staring at me,anger
i feel so sarcastic right now,anger
i feel disgusted at our society constant shaming of black women over this issue as well,anger
i feel stressed would be an understatement,anger
i try explaining my feelings and someone dismisses them blindly i feel frustrated and disinterested in discussing my opinions because they cannot put themselves in my place and know what i have experienced by living there,anger
i feeling resentful even though i am happy for my friends,anger
i feel selfish dreaming of a world where my siblings want to hang out with me,anger
i wish i could dance swing then i definitely feel no cold,anger
i know that the best course of action for me would be to go up from one minute intervals to two minute intervals but i just want to run and am feeling so impatient,anger
i feel a little irritable today,anger
i dont have the pressure of needing to finish a quilt quickly ive decided that next time i wont let myself feel rushed by those early finishers but will try to take the time i need to make sure im being more accurate and really having fun with it,anger
it was at a comsomol meeting,anger
i have friends celebrating another pregnancy for some a second third fourth and i instantly feel bitter,anger
i had been trying to figure out what i could do to convey my feelings to you without using words without using that phrase that you so despised,anger
i feel infuriated disgusted disappointed shocked,anger
i am feeling pretty fucked up myself,anger
i also felt my achilles feeling a little irritated the last miles too thought it was chaffing,anger
i am being really ungrateful and i feel like a very selfish brat,anger
i think that is a normal part of motherhood to feel that way i think it can also be a dangerous way to reflect on our day leaving us to one day at a more final reflection feel full of sorrow and regret,anger
i feel like if i start into decluttering i get distracted by children who need my attention,anger
i feel like she would feel as if jamie took advantage and is enraged by it,anger
i am feeling a bit distracted to see shinee and ft island performed on the same stage together,anger
i feel resentful of stay at home moms,anger
i think nobody really reads these entries anyway and feels offended by long posts,anger
i feel it would be unkind not to help their children who suffer because of their situation and yes i know you re pretty much the same way you too feel that it is immoral to not act to help people,anger
i think i would only have an opportunity to feel wronged if i had been given false promises which i haven t,anger
i feel infuriated every time that the christmas season draws near,anger
i didnt feel rushed and felt she was very patient in getting all the information she wanted,anger
i was definitely feeling very grumpy yesterday when i got home from work,anger
im not feeling agitated or anything like that,anger
i feel like i m not even mad at him,anger
ive psnet that last day in bed feeling vile,anger
i don t have to take my boyfriend to work on mondays helps with my feeling of not being rushed and responsible for anyone else,anger
i feel a tad rebellious like im skipping class or something because it doesnt feel real yet,anger
i almost feel mad at max,anger
i feel hostile towards everyone,anger
i am annoyed and feeling sarcastic,anger
id spend all this energy trying to be better than the next then feel resentful that nobody it,anger
i know i sound mean i would never cheat on him but i am starting to feel resentful that i have missed out these things,anger
im being all emotional or anything still feel very much dissatisfied irl though when i do it in lj cause im not getting myself anywhere by it so i need to socialize more and it will really lessen this,anger
i am also upset since i feel my son is too selfish and not considerate of the current circumstance we are in,anger
i also feel bothered,anger
i feel as though i may have offended,anger
i also feel greedy and like i m bringing unnecessary complications upon myself,anger
im feeling obnoxious after work a href http heathenramblings,anger
i feel annoyed at yet another commitment,anger
i exams are over i just get such a good feeling form the campus at u dub i cant wait until i leave the bitchy environment at st,anger
i ever feel anymore is when one of us gets angry,anger
im feeling really irate and upset,anger
i started feel envious to her life,anger
ive been hearing about too many things happening back i singapore and it gets me feeling irritated and depressed about not being able to be there,anger
i shall not allow myself to feel pissed off about it until tomorrow,anger
i like them and im always relieved that i feel appalled at what people can do to each other,anger
i knew all of my classes and didnt feel rushed at all in transition periods except for when i had to run in the hall cause i was almost late,anger
im feeling fucked up as of now,anger
i said that i wish i had kept a log as i was losing weight specially in the beginning of my journey about the feelings i felt that i hated,anger
i also feel a bit selfish as my expectations are uncomfortably high,anger
i also feel angered as i m sure many other people do that those who tax payers of this country pay towards those on housing benefit income support etc have gone out and increased that burden,anger
i don t expect perfection from anything and i also feel that you still need to use a little elbow grease to get stubborn spots off anything,anger
i feel like a heartless bitch,anger
i find usually being in the heart places you in the right frequency to experience zero point yet once there i can be yelling to see if anyone can hear me or feel frustrated and for some reason not fall out of frequency from this frustrated behavior,anger
i am trying to cultivate the christmas spirit in spite of feeling like a cranky tired stressed out grump,anger
i was trying to figure out the best way to say it to her without her feeling offended and without having me come off as a wet blanket or a goody goody,anger
i don t like this kind of woman let a person feel disgusted,anger
i hate feeling cranky,anger
i am going to do this every night before i go to bed and when i feel stressed out,anger
i am so excited to see so many young girls anxious to serve the lord and spread the gospel of the church of jesus christ of latter day saints but that doesnt mean that im not feeling a little selfish and wishing that they were staying with me,anger
i feel frustrated like my private life is on hold for my work life,anger
i am still feeling angry and helpless,anger
im feeling a bit distracted as of late and the whirlwind days off aka weekends hubbys been having lately havent been helping,anger
i feel appalled right now,anger
i have a feeling often and often that its dangerous to wait for things that if you wait for things they only go further and further away,anger
i was feeling so it seemed hateful in me almost like words i once had to speak in a play that i had warmed my hands in the blood of my kindred,anger
i feeling greedy,anger
i ended up feeling like a frustrated newb all over again,anger
i feel frustrated and exhausted after shes been crying for hours on end,anger
i felt it could have been longer instead of feeling rushed at the ending,anger
i am left feeling somewhat bitter about the entire situation and unsure about what to do next,anger
i think ultimately what i feel most bothered by is the title,anger
i cant help but feel that this certainly is a violent push down my path,anger
i feel like one of those really grumpy grandpa neighbors that always yells scram you filthy son of a bitch,anger
im thinking of doing ten days of grumpy pics you know whatever it is that makes me feel grumpy that day,anger
i speak out when i feel strongly about something but for the most part i let things that ordinarily would have really bothered me slide and i just continue on my merry way trying not to let little things affect me,anger
i feel as if that was a little rushed,anger
i think lily would approve remus says quietly and he feels the petty satisfaction of having the last word as severus turns and stalks from the room,anger
when i was working,anger
i feel much less hostile towards rowling after having gone through with two rants,anger
i also had the feeling that my friend was mad at me and when we got to the cruise we were the only passengers and these russian mob guys who were running the cruise werent too pleased to see us,anger
i feel really bitchy right now at my aunt and uncle like i know they are try supposedly in their own way and stuff but it is so frustrating,anger
im feeling so angry today because my co worker took credit for work that i did,anger
i will know it is an appropriate reaction from society and i won t feel angry about it,anger
i feel wronged i still sing this song,anger
i started to feel as if i had rushed into my decision canady told philahoops,anger
i am starting to feel dangerous at the plate martin said,anger
i mean you knew somehow it was all linked but the villains don t get enough play so you can t really understand them completely and they don t feel as dangerous because of this,anger
i feel like theyve become so rude and just mean,anger
i feel you bro mw fucked up real bad and what worse is we are so blind to admit that mw failed,anger
i feel like there is just as much violent programming in other countries and there is not the same incidence of factors,anger
i simply feeling that im being distracted from some elusive problem that must be solved before my life goes to complete and utter shit,anger
i feel these words very rude and hurtful in certain ways,anger
im feeling so pissed and upset tonight i really want to get out of this fucking hole and go somewhere else,anger
i feel as though he looks to others for direction and i also think that he is very stubborn and unwilling to conform to a certain way if he doesn t agree with it,anger
i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger
i pick them up at the worst times when im half awake feeling distracted or just not prepared to lose myself in a good book,anger
i feel particullary bitchy and lonely lately,anger
